student_id,app_usage_percentage,divice_type,internet_quality,video_completion_rate
STU190824,100,Mobile,Low,67.0
STU190825,88,Laptop,High,89.8
STU190826,44,Mobile,High,47.6
STU190827,60,Mobile,Medium,62.9
STU190828,29,Mobile,Medium,43.8
STU190829,85,Mobile,Medium,30.0
STU190830,95,Laptop,Low,47.0
STU190831,60,Laptop,Medium,77.0
STU190832,75,Mobile,Medium,31.9
STU190833,77,Mobile,Low,51.5
STU190834,43,Mobile,High,58.3
STU190835,83,Mobile,High,93.3
STU190836,68,Laptop,High,93.6
STU190837,99,Mobile,Medium,26.3
STU190838,40,Mobile,High,73.5
STU190839,51,Laptop,Medium,62.9
STU190840,60,Laptop,High,56.1
STU190841,27,Mobile,High,25.7
STU190842,63,Mobile,Low,72.6
STU190843,71,Mobile,Low,47.2
STU190844,64,Mobile,Medium,91.2
STU190845,88,Laptop,Medium,70.2
STU190846,69,Mobile,Medium,56.8
STU190847,27,Mobile,High,55.7
STU190848,100,Mobile,High,74.9
STU190849,56,Mobile,Medium,60.8
STU190850,84,Mobile,High,93.5
STU190851,42,Laptop,Low,82.7
STU190852,30,Mobile,High,32.0
STU190853,69,Laptop,Low,36.6
STU190854,49,Mobile,Medium,84.8
STU190855,62,Mobile,Medium,79.2
STU190856,71,Mobile,Medium,57.3
STU190857,57,Laptop,Medium,40.4
STU190858,58,Mobile,Medium,73.1
STU190859,54,Mobile,High,63.6
STU190860,87,Mobile,Low,65.2
STU190861,55,Mobile,Medium,45.0
STU190862,57,Mobile,Medium,88.5
STU190863,55,Mobile,High,74.4
STU190864,71,Laptop,High,34.5
STU190865,29,Mobile,Medium,39.5
STU190866,73,Tablet,Low,90.2
STU190867,56,Tablet,Medium,54.7
STU190868,78,Mobile,Low,56.0
STU190869,92,Mobile,Medium,79.7
STU190870,81,Mobile,High,59.3
STU190871,81,Mobile,Medium,42.3
STU190872,86,Mobile,Medium,40.3
STU190873,47,Laptop,High,82.8
STU190874,59,Mobile,High,64.7
STU190875,73,Laptop,High,87.6
STU190876,71,Laptop,High,46.0
STU190877,62,Mobile,Medium,78.2
STU190878,34,Mobile,Medium,42.1
STU190879,32,Mobile,Low,88.7
STU190880,54,Mobile,High,44.4
STU190881,99,Mobile,High,75.2
STU190882,56,Laptop,High,74.6
STU190883,50,Laptop,Medium,86.8
STU190884,90,Mobile,High,91.8
STU190885,58,Mobile,Medium,73.4
STU190886,90,Mobile,Medium,31.5
STU190887,38,Mobile,High,89.0
STU190888,44,Mobile,Low,50.1
STU190889,100,Mobile,Low,78.1
STU190890,54,Mobile,Medium,71.9
STU190891,46,Mobile,Low,66.3
STU190892,57,Mobile,High,98.6
STU190893,74,Mobile,High,53.0
STU190894,71,Mobile,Medium,97.1
STU190895,67,Mobile,Medium,95.8
STU190896,61,Mobile,High,73.0
STU190897,100,Mobile,Low,61.3
STU190898,100,Mobile,High,67.7
STU190899,45,Mobile,Medium,24.5
STU190900,54,Laptop,High,72.2
STU190901,52,Mobile,Medium,73.3
STU190902,83,Laptop,Medium,61.8
STU190903,79,Mobile,Medium,77.7
STU190904,71,Mobile,Medium,76.3
STU190905,57,Laptop,Medium,56.1
STU190906,42,Mobile,High,56.1
STU190907,97,Laptop,Low,60.1
STU190908,57,Laptop,High,76.2
STU190909,66,Mobile,Medium,77.0
STU190910,43,Laptop,High,21.0
STU190911,43,Laptop,Medium,78.3
STU190912,73,Mobile,High,75.0
STU190913,49,Mobile,High,80.0
STU190914,68,Mobile,Medium,76.2
STU190915,53,Laptop,High,68.1
STU190916,100,Laptop,Medium,91.7
STU190917,61,Laptop,Medium,45.6
STU190918,58,Laptop,Medium,79.8
STU190919,100,Mobile,High,42.7
STU190920,66,Mobile,Medium,91.7
STU190921,76,Laptop,Medium,70.1
STU190922,48,Laptop,High,66.8
STU190923,100,Mobile,High,82.9
STU190924,84,Mobile,Medium,72.8
STU190925,75,Mobile,High,12.1
STU190926,25,Mobile,High,87.3
STU190927,84,Mobile,Medium,45.0
STU190928,86,Laptop,Medium,72.5
STU190929,85,Mobile,High,72.7
STU190930,80,Laptop,Low,89.8
STU190931,75,Laptop,High,82.6
STU190932,83,Mobile,Medium,64.5
STU190933,100,Mobile,Medium,32.2
STU190934,52,Laptop,Medium,70.4
STU190935,82,Laptop,Medium,74.1
STU190936,66,Laptop,Medium,47.3
STU190937,71,Tablet,High,56.5
STU190938,66,Mobile,Medium,57.2
STU190939,82,Mobile,High,32.1
STU190940,45,Mobile,High,37.7
STU190941,60,Mobile,High,34.8
STU190942,62,Mobile,Medium,70.6
STU190943,74,Laptop,Medium,43.6
STU190944,62,Mobile,Low,58.4
STU190945,45,Mobile,Medium,90.0
STU190946,76,Mobile,Low,95.1
STU190947,78,Laptop,Medium,73.9
STU190948,89,Mobile,Medium,70.9
STU190949,56,Laptop,Medium,54.6
STU190950,67,Mobile,High,61.0
STU190951,100,Mobile,High,84.9
STU190952,65,Mobile,Medium,60.2
STU190953,54,Laptop,Medium,80.2
STU190954,80,Mobile,High,67.1
STU190955,87,Mobile,Medium,48.3
STU190956,75,Laptop,Medium,60.5
STU190957,62,Mobile,Low,84.9
STU190958,84,Laptop,High,35.5
STU190959,62,Laptop,Medium,78.1
STU190960,71,Laptop,Low,42.8
STU190961,49,Laptop,Medium,83.3
STU190962,75,Mobile,High,85.9
STU190963,83,Mobile,Low,83.6
STU190964,100,Mobile,High,59.8
STU190965,35,Mobile,Medium,50.4
STU190966,61,Mobile,High,55.0
STU190967,73,Mobile,High,21.8
STU190968,80,Laptop,Medium,57.7
STU190969,73,Laptop,Medium,72.5
STU190970,97,Laptop,High,65.9
STU190971,54,Mobile,Medium,85.4
STU190972,73,Mobile,High,54.2
STU190973,85,Laptop,High,56.3
STU190974,59,Mobile,Medium,60.0
STU190975,77,Laptop,High,90.0
STU190976,13,Laptop,Medium,45.6
STU190977,91,Tablet,Low,77.3
STU190978,81,Mobile,Medium,56.4
STU190979,61,Laptop,Low,76.7
STU190980,76,Laptop,High,60.2
STU190981,74,Laptop,Medium,16.0
STU190982,72,Mobile,Low,43.3
STU190983,100,Mobile,Medium,75.9
STU190984,100,Tablet,High,89.6
STU190985,48,Mobile,Medium,77.2
STU190986,89,Mobile,Medium,85.2
STU190987,57,Mobile,Medium,39.0
STU190988,56,Mobile,High,74.5
STU190989,57,Laptop,Medium,30.4
STU190990,82,Mobile,High,67.9
STU190991,47,Mobile,High,78.9
STU190992,100,Laptop,Medium,59.3
STU190993,74,Mobile,Medium,50.5
STU190994,67,Mobile,Low,76.6
STU190995,61,Mobile,Medium,69.7
STU190996,42,Laptop,Medium,74.0
STU190997,61,Laptop,Medium,79.1
STU190998,86,Mobile,Low,85.4
STU190999,57,Mobile,Medium,60.8
STU191000,55,Mobile,Medium,47.8
STU191001,53,Mobile,High,33.8
STU191002,67,Laptop,High,89.7
STU191003,48,Mobile,Medium,61.5
STU191004,84,Mobile,Low,59.2
STU191005,81,Mobile,Medium,49.2
STU191006,76,Mobile,High,44.2
STU191007,59,Mobile,Medium,83.5
STU191008,80,Mobile,Medium,57.8
STU191009,93,Mobile,High,68.1
STU191010,21,Mobile,Medium,78.5
STU191011,94,Laptop,Medium,26.2
STU191012,34,Mobile,High,88.5
STU191013,67,Laptop,Medium,89.0
STU191014,33,Tablet,High,83.0
STU191015,51,Laptop,Low,90.7
STU191016,74,Mobile,High,30.5
STU191017,74,Mobile,Medium,32.4
STU191018,79,Mobile,High,83.7
STU191019,44,Mobile,Medium,62.2
STU191020,70,Mobile,Medium,86.4
STU191021,57,Mobile,High,77.3
STU191022,81,Mobile,High,60.1
STU191023,63,Laptop,Low,53.8
STU191024,64,Laptop,High,46.1
STU191025,86,Tablet,Medium,51.6
STU191026,53,Mobile,Medium,86.4
STU191027,86,Mobile,Medium,73.2
STU191028,85,Laptop,High,40.6
STU191029,38,Laptop,Medium,81.8
STU191030,50,Mobile,Low,18.2
STU191031,45,Mobile,Medium,33.7
STU191032,85,Mobile,Low,77.9
STU191033,60,Mobile,Medium,69.6
STU191034,91,Mobile,Medium,63.9
STU191035,48,Mobile,Medium,70.6
STU191036,81,Tablet,High,72.6
STU191037,34,Mobile,High,30.0
STU191038,62,Mobile,High,54.3
STU191039,100,Mobile,Medium,50.6
STU191040,87,Laptop,Low,85.5
STU191041,81,Mobile,Medium,43.0
STU191042,84,Mobile,High,66.7
STU191043,85,Mobile,Medium,81.6
STU191044,83,Laptop,High,93.6
STU191045,83,Mobile,High,77.2
STU191046,29,Mobile,Medium,89.1
STU191047,44,Mobile,High,75.4
STU191048,67,Mobile,High,44.4
STU191049,66,Mobile,Medium,24.4
STU191050,97,Mobile,High,75.6
STU191051,69,Mobile,High,55.5
STU191052,85,Mobile,Medium,45.0
STU191053,57,Mobile,Medium,37.0
STU191054,71,Mobile,Medium,49.7
STU191055,58,Mobile,High,56.6
STU191056,75,Mobile,Medium,97.9
STU191057,50,Mobile,Medium,85.1
STU191058,25,Mobile,Low,47.1
STU191059,66,Mobile,Medium,55.4
STU191060,64,Mobile,Low,81.6
STU191061,74,Mobile,Medium,78.8
STU191062,49,Laptop,Medium,88.2
STU191063,51,Mobile,High,53.6
STU191064,56,Laptop,High,68.4
STU191065,97,Mobile,High,80.9
STU191066,52,Mobile,High,62.7
STU191067,16,Laptop,Medium,56.5
STU191068,61,Laptop,Low,39.8
STU191069,63,Mobile,Medium,55.9
STU191070,100,Laptop,High,75.9
STU191071,53,Laptop,High,85.2
STU191072,49,Mobile,Low,85.2
STU191073,34,Mobile,High,84.3
STU191074,60,Mobile,Medium,76.1
STU191075,65,Tablet,Medium,76.5
STU191076,70,Mobile,Medium,54.4
STU191077,39,Laptop,Medium,24.9
STU191078,76,Tablet,High,34.3
STU191079,66,Laptop,Medium,49.3
STU191080,58,Mobile,High,89.9
STU191081,72,Laptop,Medium,91.6
STU191082,69,Mobile,High,63.1
STU191083,77,Mobile,Medium,59.0
STU191084,62,Mobile,High,40.1
STU191085,53,Mobile,Low,19.7
STU191086,87,Mobile,Medium,70.2
STU191087,51,Mobile,High,94.8
STU191088,91,Laptop,High,88.8
STU191089,59,Mobile,High,67.4
STU191090,80,Mobile,High,50.4
STU191091,55,Mobile,Medium,41.9
STU191092,42,Mobile,Medium,83.9
STU191093,30,Mobile,High,71.1
STU191094,89,Mobile,High,67.4
STU191095,100,Mobile,Low,14.8
STU191096,62,Mobile,Low,61.7
STU191097,75,Laptop,High,40.5
STU191098,83,Laptop,Medium,73.0
STU191099,83,Laptop,Medium,28.4
STU191100,68,Mobile,High,45.1
STU191101,69,Mobile,Medium,50.4
STU191102,78,Mobile,Medium,58.5
STU191103,62,Mobile,Medium,62.4
STU191104,89,Laptop,Medium,40.3
STU191105,66,Mobile,Medium,72.9
STU191106,38,Mobile,High,85.9
STU191107,83,Mobile,High,76.6
STU191108,64,Tablet,Medium,61.4
STU191109,63,Mobile,High,59.5
STU191110,36,Laptop,High,92.8
STU191111,86,Mobile,Medium,38.1
STU191112,48,Mobile,Medium,60.3
STU191113,65,Laptop,Medium,90.6
STU191114,64,Laptop,Medium,60.1
STU191115,64,Tablet,Medium,58.1
STU191116,73,Mobile,High,74.2
STU191117,66,Mobile,High,67.8
STU191118,51,Mobile,Medium,35.9
STU191119,50,Mobile,Medium,69.9
STU191120,53,Laptop,Medium,72.6
STU191121,47,Mobile,Medium,74.5
STU191122,35,Laptop,Low,74.6
STU191123,46,Mobile,Medium,77.9
STU191124,68,Laptop,Medium,59.2
STU191125,63,Laptop,High,82.5
STU191126,63,Mobile,Medium,32.9
STU191127,100,Mobile,High,59.4
STU191128,69,Mobile,High,48.7
STU191129,46,Mobile,Medium,70.9
STU191130,84,Mobile,Medium,71.0
STU191131,74,Mobile,Medium,40.6
STU191132,67,Mobile,Medium,88.3
STU191133,61,Tablet,Medium,39.2
STU191134,66,Tablet,Medium,86.3
STU191135,59,Mobile,High,40.8
STU191136,72,Mobile,High,24.6
STU191137,68,Laptop,Medium,74.7
STU191138,27,Laptop,Medium,56.2
STU191139,99,Mobile,Medium,73.6
STU191140,78,Mobile,Low,60.9
STU191141,57,Laptop,Medium,56.3
STU191142,55,Laptop,High,29.1
STU191143,54,Mobile,High,79.1
STU191144,95,Laptop,High,65.2
STU191145,91,Laptop,High,62.5
STU191146,51,Mobile,High,83.3
STU191147,76,Mobile,Medium,84.8
STU191148,27,Mobile,High,80.8
STU191149,92,Mobile,High,24.2
STU191150,68,Laptop,Medium,90.4
STU191151,83,Laptop,Medium,57.3
STU191152,53,Mobile,Low,43.5
STU191153,33,Mobile,Medium,83.0
STU191154,74,Mobile,Medium,76.2
STU191155,76,Tablet,High,44.0
STU191156,46,Laptop,Medium,80.1
STU191157,66,Mobile,Medium,57.7
STU191158,82,Laptop,Low,42.5
STU191159,87,Mobile,Low,85.2
STU191160,74,Laptop,High,63.4
STU191161,27,Laptop,High,70.7
STU191162,95,Laptop,High,17.8
STU191163,52,Mobile,High,51.0
STU191164,27,Mobile,Medium,54.0
STU191165,82,Laptop,Low,43.4
STU191166,60,Mobile,Low,83.7
STU191167,66,Laptop,Medium,73.6
STU191168,65,Laptop,Medium,52.4
STU191169,81,Mobile,Medium,51.0
STU191170,68,Mobile,High,35.4
STU191171,82,Mobile,Medium,53.8
STU191172,42,Mobile,Medium,56.0
STU191173,77,Laptop,Low,65.8
STU191174,62,Mobile,High,76.3
STU191175,84,Laptop,High,69.5
STU191176,89,Mobile,Medium,61.4
STU191177,76,Mobile,High,35.3
STU191178,88,Mobile,High,26.6
STU191179,61,Mobile,Medium,94.7
STU191180,71,Mobile,Medium,29.1
STU191181,100,Mobile,High,56.0
STU191182,41,Laptop,Medium,62.1
STU191183,61,Mobile,Medium,72.2
STU191184,65,Mobile,Medium,50.7
STU191185,98,Tablet,Low,34.0
STU191186,81,Laptop,Medium,55.3
STU191187,98,Mobile,High,76.0
STU191188,40,Mobile,Low,75.0
STU191189,72,Mobile,Medium,90.7
STU191190,37,Mobile,High,87.2
STU191191,72,Mobile,High,73.7
STU191192,51,Mobile,High,56.3
STU191193,100,Laptop,High,92.5
STU191194,23,Laptop,Low,64.2
STU191195,48,Mobile,High,21.7
STU191196,56,Laptop,Medium,22.1
STU191197,88,Mobile,High,28.4
STU191198,84,Laptop,High,86.6
STU191199,52,Mobile,High,66.4
STU191200,31,Laptop,Medium,41.0
STU191201,69,Laptop,Medium,54.5
STU191202,95,Laptop,High,35.2
STU191203,66,Mobile,Medium,30.5
STU191204,69,Laptop,Medium,40.3
STU191205,70,Mobile,Medium,40.4
STU191206,85,Mobile,Medium,85.6
STU191207,36,Mobile,High,36.7
STU191208,65,Mobile,Medium,65.6
STU191209,89,Mobile,Medium,55.1
STU191210,66,Laptop,Medium,31.1
STU191211,54,Mobile,Medium,81.9
STU191212,84,Laptop,High,72.4
STU191213,46,Mobile,High,55.9
STU191214,52,Mobile,Medium,38.1
STU191215,58,Mobile,Medium,69.2
STU191216,95,Tablet,High,86.6
STU191217,75,Mobile,Low,49.2
STU191218,57,Mobile,High,22.3
STU191219,70,Mobile,Medium,39.2
STU191220,75,Mobile,High,77.5
STU191221,96,Mobile,High,90.1
STU191222,84,Laptop,Medium,48.4
STU191223,34,Mobile,Medium,33.6
STU191224,68,Mobile,High,85.4
STU191225,50,Mobile,High,59.6
STU191226,40,Mobile,High,33.3
STU191227,53,Mobile,Low,25.1
STU191228,63,Mobile,Medium,65.2
STU191229,100,Tablet,High,59.2
STU191230,58,Laptop,Medium,49.8
STU191231,67,Laptop,High,80.2
STU191232,73,Laptop,Medium,81.7
STU191233,44,Mobile,High,28.7
STU191234,54,Mobile,Medium,46.1
STU191235,86,Mobile,Medium,58.8
STU191236,65,Laptop,High,50.8
STU191237,57,Mobile,High,75.4
STU191238,63,Mobile,Medium,60.9
STU191239,61,Mobile,Medium,76.2
STU191240,70,Mobile,Medium,69.2
STU191241,38,Mobile,Medium,81.4
STU191242,41,Mobile,Medium,87.7
STU191243,93,Mobile,Medium,85.7
STU191244,65,Mobile,Low,72.0
STU191245,88,Mobile,Medium,72.3
STU191246,91,Mobile,Medium,38.5
STU191247,97,Laptop,Medium,60.5
STU191248,75,Laptop,Medium,58.3
STU191249,50,Laptop,Low,32.3
STU191250,99,Laptop,High,81.7
STU191251,77,Mobile,Medium,45.7
STU191252,68,Mobile,High,62.9
STU191253,78,Tablet,Low,85.4
STU191254,76,Mobile,Medium,39.5
STU191255,64,Mobile,Medium,75.4
STU191256,54,Laptop,Medium,66.8
STU191257,86,Mobile,Medium,68.7
STU191258,52,Mobile,High,74.5
STU191259,75,Tablet,High,78.3
STU191260,88,Laptop,High,75.6
STU191261,54,Laptop,Medium,96.8
STU191262,53,Mobile,Medium,75.3
STU191263,44,Mobile,Medium,45.2
STU191264,55,Laptop,High,80.1
STU191265,41,Mobile,Medium,55.4
STU191266,59,Mobile,Medium,27.5
STU191267,77,Mobile,High,47.7
STU191268,53,Mobile,High,86.2
STU191269,46,Mobile,High,59.5
STU191270,81,Mobile,High,59.4
STU191271,74,Laptop,High,63.9
STU191272,99,Laptop,Medium,47.2
STU191273,29,Mobile,Medium,89.3
STU191274,100,Tablet,Low,66.2
STU191275,70,Mobile,Medium,74.0
STU191276,83,Mobile,Medium,63.2
STU191277,67,Laptop,Low,36.8
STU191278,100,Tablet,Medium,79.9
STU191279,55,Mobile,Medium,88.8
STU191280,95,Mobile,Low,47.8
STU191281,90,Mobile,Low,37.4
STU191282,73,Mobile,High,85.1
STU191283,42,Mobile,Low,88.5
STU191284,43,Mobile,High,53.6
STU191285,88,Laptop,Medium,68.5
STU191286,59,Mobile,Low,70.3
STU191287,56,Laptop,Low,49.9
STU191288,59,Mobile,Medium,79.8
STU191289,80,Laptop,Medium,45.0
STU191290,72,Laptop,Medium,71.4
STU191291,74,Laptop,High,38.3
STU191292,81,Mobile,Medium,44.6
STU191293,44,Laptop,High,96.3
STU191294,97,Mobile,Low,90.3
STU191295,90,Laptop,High,68.6
STU191296,68,Laptop,High,63.6
STU191297,63,Mobile,Medium,21.8
STU191298,62,Mobile,Low,62.7
STU191299,24,Mobile,High,84.2
STU191300,52,Laptop,Low,41.7
STU191301,100,Mobile,Medium,83.2
STU191302,62,Mobile,Medium,35.9
STU191303,37,Mobile,High,81.1
STU191304,33,Mobile,Low,85.9
STU191305,99,Laptop,High,82.3
STU191306,92,Mobile,Medium,85.8
STU191307,62,Mobile,Low,26.9
STU191308,91,Laptop,Medium,86.5
STU191309,84,Laptop,Medium,64.5
STU191310,36,Tablet,Medium,39.1
STU191311,76,Mobile,Medium,79.5
STU191312,66,Mobile,Medium,69.3
STU191313,61,Laptop,Medium,81.0
STU191314,87,Mobile,Medium,74.2
STU191315,66,Mobile,Medium,28.5
STU191316,88,Mobile,Medium,77.1
STU191317,71,Mobile,Low,70.8
STU191318,57,Mobile,Medium,58.4
STU191319,76,Mobile,Medium,38.0
STU191320,85,Laptop,Medium,46.4
STU191321,92,Laptop,Medium,53.2
STU191322,89,Laptop,High,61.3
STU191323,90,Mobile,Medium,66.8
STU191324,31,Mobile,Medium,79.6
STU191325,43,Mobile,High,23.2
STU191326,62,Mobile,Medium,59.6
STU191327,97,Mobile,Medium,83.3
STU191328,72,Tablet,Medium,59.9
STU191329,62,Mobile,Medium,51.5
STU191330,57,Laptop,Low,65.1
STU191331,77,Laptop,High,22.4
STU191332,98,Laptop,High,64.1
STU191333,80,Mobile,High,50.7
STU191334,72,Laptop,High,64.6
STU191335,83,Laptop,High,54.7
STU191336,73,Mobile,High,68.4
STU191337,70,Mobile,Medium,33.9
STU191338,51,Mobile,High,91.7
STU191339,21,Laptop,High,66.1
STU191340,38,Mobile,High,80.8
STU191341,60,Mobile,High,87.3
STU191342,78,Mobile,High,90.5
STU191343,90,Mobile,Medium,65.0
STU191344,43,Laptop,High,51.8
STU191345,23,Laptop,Medium,48.3
STU191346,53,Mobile,Medium,44.0
STU191347,58,Mobile,Medium,75.0
STU191348,77,Mobile,High,44.4
STU191349,88,Laptop,High,63.0
STU191350,75,Mobile,Low,93.6
STU191351,88,Mobile,Low,84.8
STU191352,65,Laptop,Medium,66.2
STU191353,84,Mobile,Low,86.4
STU191354,100,Tablet,Medium,74.5
STU191355,52,Mobile,Medium,46.9
STU191356,44,Mobile,Low,51.5
STU191357,84,Mobile,Low,41.8
STU191358,56,Mobile,High,28.6
STU191359,79,Mobile,Medium,61.0
STU191360,100,Laptop,Medium,77.3
STU191361,85,Mobile,Low,86.9
STU191362,49,Mobile,High,67.1
STU191363,73,Mobile,Medium,97.8
STU191364,39,Laptop,Medium,33.8
STU191365,44,Mobile,Medium,38.5
STU191366,30,Mobile,Low,53.2
STU191367,80,Laptop,Medium,66.9
STU191368,77,Laptop,High,80.8
STU191369,93,Laptop,High,52.5
STU191370,93,Tablet,Medium,71.0
STU191371,47,Mobile,Medium,69.9
STU191372,64,Laptop,Medium,75.7
STU191373,47,Mobile,Medium,71.2
STU191374,56,Laptop,Medium,56.4
STU191375,93,Mobile,High,52.3
STU191376,61,Laptop,High,59.0
STU191377,72,Mobile,Medium,17.9
STU191378,67,Mobile,Medium,57.0
STU191379,100,Mobile,Low,97.3
STU191380,87,Mobile,Medium,40.3
STU191381,37,Mobile,Medium,71.3
STU191382,86,Mobile,High,73.3
STU191383,80,Mobile,Medium,96.5
STU191384,55,Mobile,Low,80.5
STU191385,18,Mobile,Low,72.3
STU191386,60,Mobile,High,81.4
STU191387,81,Mobile,High,45.5
STU191388,70,Laptop,High,77.6
STU191389,58,Mobile,Medium,75.9
STU191390,78,Mobile,High,91.3
STU191391,47,Mobile,Medium,43.4
STU191392,91,Mobile,Medium,57.2
STU191393,69,Laptop,High,72.8
STU191394,94,Mobile,High,72.7
STU191395,65,Mobile,Low,73.1
STU191396,40,Laptop,Low,49.0
STU191397,81,Mobile,High,59.7
STU191398,89,Mobile,High,68.5
STU191399,46,Mobile,Medium,58.8
STU191400,55,Laptop,Medium,81.4
STU191401,80,Mobile,High,24.8
STU191402,88,Mobile,High,72.0
STU191403,51,Laptop,Low,46.2
STU191404,70,Mobile,High,53.3
STU191405,85,Laptop,Medium,54.6
STU191406,72,Laptop,High,79.8
STU191407,97,Laptop,Medium,53.0
STU191408,45,Mobile,Medium,75.3
STU191409,90,Laptop,Medium,71.1
STU191410,73,Laptop,Medium,63.2
STU191411,90,Mobile,Medium,96.0
STU191412,73,Laptop,Medium,42.9
STU191413,87,Mobile,High,45.5
STU191414,50,Mobile,Medium,43.0
STU191415,73,Laptop,Medium,27.2
STU191416,88,Mobile,High,53.1
STU191417,61,Mobile,Medium,68.2
STU191418,90,Tablet,High,72.6
STU191419,81,Laptop,Medium,53.7
STU191420,73,Laptop,High,79.5
STU191421,86,Mobile,High,83.2
STU191422,90,Laptop,Low,18.4
STU191423,81,Mobile,Medium,51.0
STU191424,98,Mobile,Medium,25.8
STU191425,83,Mobile,Medium,45.6
STU191426,25,Tablet,High,68.2
STU191427,42,Tablet,Medium,37.2
STU191428,53,Tablet,Medium,72.5
STU191429,24,Laptop,Medium,55.8
STU191430,43,Laptop,Medium,50.5
STU191431,43,Laptop,Medium,97.5
STU191432,70,Laptop,Low,74.3
STU191433,79,Laptop,Medium,53.4
STU191434,80,Mobile,High,76.8
STU191435,83,Laptop,Low,83.2
STU191436,52,Mobile,High,75.4
STU191437,71,Mobile,Low,46.9
STU191438,32,Mobile,Low,32.8
STU191439,100,Laptop,Medium,92.9
STU191440,92,Mobile,Low,68.5
STU191441,47,Mobile,Medium,90.6
STU191442,59,Laptop,High,79.9
STU191443,31,Mobile,Medium,96.2
STU191444,69,Laptop,High,82.7
STU191445,70,Laptop,Medium,46.0
STU191446,90,Mobile,High,76.2
STU191447,76,Laptop,High,60.1
STU191448,20,Mobile,Medium,79.3
STU191449,95,Mobile,Low,55.6
STU191450,52,Laptop,High,54.3
STU191451,80,Mobile,Medium,90.1
STU191452,57,Mobile,Low,61.7
STU191453,90,Mobile,Medium,72.6
STU191454,59,Laptop,Low,76.8
STU191455,79,Tablet,High,75.1
STU191456,71,Laptop,High,15.3
STU191457,45,Tablet,Low,32.6
STU191458,75,Mobile,Medium,14.0
STU191459,97,Laptop,High,57.8
STU191460,100,Mobile,Low,84.0
STU191461,83,Laptop,Medium,87.7
STU191462,79,Tablet,Medium,91.3
STU191463,47,Mobile,Medium,83.9
STU191464,39,Laptop,Low,52.8
STU191465,51,Laptop,Medium,66.3
STU191466,92,Laptop,High,56.9
STU191467,74,Mobile,High,84.2
STU191468,67,Mobile,High,88.6
STU191469,25,Mobile,High,72.2
STU191470,34,Mobile,Medium,42.4
STU191471,76,Mobile,Medium,89.3
STU191472,37,Laptop,High,48.5
STU191473,50,Tablet,Medium,39.1
STU191474,61,Laptop,Medium,36.8
STU191475,59,Mobile,High,27.4
STU191476,100,Mobile,High,55.1
STU191477,67,Laptop,Medium,35.5
STU191478,71,Tablet,High,83.0
STU191479,42,Mobile,Medium,45.7
STU191480,80,Mobile,Low,60.1
STU191481,93,Mobile,Medium,61.0
STU191482,83,Mobile,High,46.7
STU191483,61,Mobile,Medium,76.3
STU191484,39,Laptop,High,43.6
STU191485,68,Mobile,Medium,60.0
STU191486,71,Mobile,Medium,72.7
STU191487,100,Laptop,High,37.7
STU191488,100,Laptop,Medium,61.7
STU191489,96,Laptop,Medium,92.8
STU191490,45,Mobile,Medium,68.3
STU191491,69,Mobile,Medium,91.7
STU191492,50,Mobile,Medium,66.6
STU191493,71,Mobile,Medium,71.7
STU191494,69,Mobile,High,92.0
STU191495,63,Mobile,High,56.4
STU191496,55,Laptop,Medium,35.4
STU191497,72,Mobile,High,66.5
STU191498,91,Mobile,Medium,55.8
STU191499,77,Laptop,High,59.2
STU191500,47,Mobile,Medium,56.3
STU191501,28,Mobile,Medium,71.7
STU191502,95,Laptop,Low,55.9
STU191503,99,Laptop,Medium,44.2
STU191504,92,Laptop,Medium,48.5
STU191505,62,Mobile,Medium,24.4
STU191506,100,Laptop,Medium,39.5
